SaleID,price
272,2083.34326171875
273,299.0248718261719
274,490.3940734863281
275,4062.5029296875
276,2531.427001953125
277,29367.9921875
278,2517.474609375
279,2953.5419921875
280,7031.12841796875
281,599.5368041992188
282,1025.4041748046875
283,2201.736328125
284,30276.716796875
285,4334.37939453125
286,4412.201171875
287,2985.198486328125
288,6612.28564453125
289,662.1401977539062
290,838.1275024414062
291,2540.361572265625
292,1298.2127685546875
293,3792.397216796875
294,2631.095458984375
295,8033.45361328125
296,7737.37109375
297,201.15582275390625
298,12042.4931640625
299,1188.4783935546875
300,14509.0478515625
301,14033.2802734375
302,8199.36328125
303,2282.080322265625
304,5473.02587890625
305,7176.68701171875
306,3662.3388671875
307,1024.208251953125
308,18948.41796875
309,5706.92138671875
310,506.4250793457031
311,2768.642333984375
312,749.0930786132812
313,11366.3154296875
314,1880.94775390625
315,21655.666015625
316,27567.859375
317,1538.7318115234375
318,4159.0693359375
319,10943.6884765625
320,802.5099487304688
321,746.5575561523438
322,3549.59033203125
323,1157.124267578125
324,4150.0068359375
325,12191.087890625
326,2770.44189453125
327,3856.1689453125
328,6179.3740234375
329,1478.6126708984375
330,4686.10693359375
331,299.7560119628906
332,29470.521484375
333,10026.3544921875
334,1164.8551025390625
335,30095.625
336,1406.52734375
337,915.5064697265625
338,2749.221435546875
339,3049.22998046875
340,16443.095703125
341,425.8114929199219
342,8282.54296875
343,1985.7872314453125
344,6288.31005859375
345,432.0499267578125
346,1020.1427001953125
347,7521.55615234375
348,832.5521850585938
349,25488.013671875
350,816.2564086914062
351,1687.730712890625
352,8159.7666015625
353,1202.083251953125
354,1779.9266357421875
355,1284.5908203125
356,823.1228637695312
357,1606.2315673828125
358,3501.939697265625
359,1897.0672607421875
360,2505.4501953125
361,4404.1083984375
362,6026.953125
363,4989.65625
364,10128.3955078125
365,1206.1181640625
366,688.6688842773438
367,19700.052734375
368,15934.8427734375
369,16193.982421875
370,3073.77490234375
371,5492.05810546875
372,3163.71923828125
373,41228.11328125
374,7042.83203125
375,252.8781280517578
376,1001.9078369140625
377,87885.3671875
378,1231.6640625
379,23879.96875
380,650.1439208984375
381,31992.5546875
382,3000.388671875
383,7757.46923828125
384,45787.796875
385,2526.052001953125
386,5156.17724609375
387,9994.6123046875
388,1596.5166015625
389,2453.281005859375
390,7694.75341796875
391,6574.5791015625
392,3835.511474609375
393,5373.869140625
394,1289.330810546875
395,4593.4052734375
396,878.1099853515625
397,2969.542236328125
398,11661.677734375
399,6436.314453125
400,4524.767578125
401,4583.82861328125
402,14431.072265625
403,16734.30859375
404,7430.55615234375
405,1313.7252197265625
406,13368.46875
407,922.6937255859375
408,10945.20703125
409,1592.422607421875
410,2229.516357421875
411,19379.998046875
412,920.9605712890625
413,9399.02734375
414,2096.660888671875
415,4957.92138671875
416,14417.2744140625
417,2226.14990234375
418,23234.888671875
419,1600.7374267578125
420,649.748779296875
421,3988.900634765625
422,1587.7174072265625
423,1086.5081787109375
424,772.05126953125
425,2872.23486328125
426,4459.75634765625
427,4320.58740234375
428,2494.8662109375
429,795.770751953125
430,680.6531372070312
431,6597.10205078125
432,10023.15234375
433,6891.775390625
434,1744.75
435,75752.2890625
436,8846.8447265625
437,852.4790649414062
438,7593.58056640625
439,19594.67578125
440,19598.8359375
441,10095.8525390625
442,8304.6572265625
443,961.5419921875
444,2046.4775390625
445,4384.513671875
446,4398.0361328125
447,805.8709716796875
448,9952.8759765625
449,680.283935546875
450,2898.603271484375
451,2452.876708984375
452,2174.033447265625
453,18728.001953125
454,4820.35791015625
455,1997.8172607421875
456,5888.9404296875
457,4522.59228515625
458,830.8015747070312
459,6450.4892578125
460,14835.4375
461,1718.3062744140625
462,344.53997802734375
463,12985.9638671875
464,2217.820068359375
465,5616.06298828125
466,14442.87890625
467,1765.4725341796875
468,401.8677978515625
469,713.1659545898438
470,3446.910888671875
471,249.72415161132812
472,2030.8338623046875
473,2488.64501953125
474,5422.56005859375
475,821.3601684570312
476,9492.646484375
477,12157.658203125
478,1946.1751708984375
479,25818.55078125
480,270.64373779296875
481,15255.0859375
482,3911.426025390625
483,1933.0606689453125
484,13240.962890625
485,623.7680053710938
486,2148.7001953125
487,41.594818115234375
488,2303.084716796875
489,14394.8115234375
490,3919.01171875
491,1167.116455078125
492,4258.82666015625
493,1784.367919921875
494,993.9662475585938
495,249.9342803955078
496,3587.487060546875
497,9886.107421875
498,6953.50634765625
499,900.915771484375
500,20233.1796875
501,2175.67431640625
502,654.8365478515625
503,553.6132202148438
504,5500.19677734375
505,5449.30859375
506,293.9022521972656
507,316.9263000488281
508,6975.36572265625
509,16016.7099609375
510,14092.8662109375
511,5359.642578125
512,23012.236328125
513,13178.080078125
514,2194.6162109375
515,1807.4766845703125
516,5190.517578125
517,5596.9677734375
518,12162.21484375
519,4909.21142578125
520,776.7183227539062
521,30908.89453125
522,419.2791442871094
523,653.048095703125
524,1662.1109619140625
525,683.28515625
526,1378.2193603515625
527,5217.1357421875
528,1809.1717529296875
529,1384.1873779296875
530,4864.91552734375
531,17564.349609375
532,3743.17041015625
533,1586.2747802734375
534,1550.8839111328125
535,1865.47412109375
536,9990.208984375
537,8842.0244140625
538,4285.25390625
539,7024.89208984375
540,1984.025634765625
541,3038.338134765625
542,8135.85791015625
543,5165.486328125
544,2612.15673828125
545,14492.45703125
546,12239.806640625
547,6971.77587890625
548,10568.6865234375
549,1974.1800537109375
550,3366.3173828125
551,3666.52685546875
552,14075.611328125
553,2505.32861328125
554,22073.0625
555,644.7218017578125
556,12063.6708984375
557,5038.88916015625
558,1854.8575439453125
559,6645.31982421875
560,402.3146057128906
561,915.4676513671875
562,2740.946533203125
563,805.568603515625
564,8478.65625
565,13039.708984375
566,7057.02392578125
567,747.9924926757812
568,6699.92626953125
569,2525.578857421875
570,443.3242492675781
571,9568.3857421875
572,2700.81396484375
573,4687.83642578125
574,626.472900390625
575,1283.5518798828125
576,12511.80078125
577,7696.2607421875
578,1002.466064453125
579,969.5883178710938
580,2313.669677734375
581,9517.2802734375
582,1059.657470703125
583,4630.86181640625
584,1354.046142578125
585,9666.2177734375
586,1709.736328125
587,21815.55859375
588,1369.051513671875
589,1822.606201171875
590,208.57835388183594
591,643.9420776367188
592,2363.2744140625
593,2183.07958984375
594,5019.0830078125
595,11018.0185546875
596,13236.4794921875
597,3847.473876953125
598,6347.056640625
599,2152.710693359375
600,1340.781982421875
601,20083.056640625
602,8581.7080078125
603,17429.642578125
604,1903.942626953125
605,1308.8165283203125
606,11126.2958984375
607,845.564453125
608,812.8194580078125
609,1206.9688720703125
610,5230.51806640625
611,11750.8583984375
612,2294.590087890625
613,41132.1875
614,3638.3173828125
615,2476.89453125
616,1906.375
617,5228.92822265625
618,971.666015625
619,1159.543212890625
620,10343.578125
621,7891.70263671875
622,1199.1397705078125
623,2935.92822265625
624,1953.5762939453125
625,118.23719787597656
626,6968.97705078125
627,7304.2060546875
628,13877.615234375
629,16056.294921875
630,10695.85546875
631,4047.63330078125
632,39094.9453125
633,5860.3681640625
634,1471.614501953125
635,4540.083984375
636,1206.5245361328125
637,11106.6494140625
638,8912.5927734375
639,6449.8916015625
640,736.4585571289062
641,4683.572265625
642,981.972900390625
643,12319.9560546875
644,591.2893676757812
645,14507.982421875
646,3080.643310546875
647,6161.0546875
648,25040.255859375
649,26184.36328125
650,6144.20849609375
651,18104.478515625
652,994.5567626953125
653,2093.81884765625
654,10824.921875
655,5689.28955078125
656,12553.0966796875
657,8460.712890625
658,1139.7711181640625
659,752.9993896484375
660,1358.14453125
661,23798.84765625
662,2224.255126953125
663,14603.1044921875
664,173.9898223876953
665,3172.8759765625
666,1005.6514282226562
667,1593.3529052734375
668,1769.533203125
669,3480.886474609375
670,29077.45703125
671,865.534423828125
672,3043.40625
673,5597.34326171875
674,566.6508178710938
675,1594.748046875
676,93.7015380859375
677,2509.81201171875
678,3414.37451171875
679,3896.5263671875
680,1097.854248046875
681,1694.0960693359375
682,247.61514282226562
683,893.7691040039062
684,3047.92626953125
685,1222.608154296875
686,4589.51171875
687,24686.603515625
688,519.3124389648438
689,10986.1279296875
690,6788.0
691,5923.6962890625
692,6304.11865234375
693,6278.79736328125
694,13292.5458984375
695,1387.9937744140625
696,14089.6708984375
697,8969.5087890625
698,8519.751953125
699,7982.70849609375
700,13602.8232421875
701,594.5681762695312
702,748.8773193359375
703,5007.0185546875
704,3851.671142578125
705,6476.7099609375
706,916.9277954101562
707,983.0247802734375
708,4883.431640625
709,6573.9912109375
710,29761.76953125
711,8328.8330078125
712,13364.7373046875
713,8995.2451171875
714,4054.841796875
715,4938.86474609375
716,239.95677185058594
717,4264.81884765625
718,7858.9365234375
719,813.0160522460938
720,4823.2080078125
721,8466.3759765625
722,962.9474487304688
723,981.8740234375
724,1816.334228515625
725,2311.621826171875
726,3724.503662109375
727,796.9907836914062
728,6538.34033203125
729,8245.591796875
730,12657.9267578125
731,2165.7705078125
732,8918.896484375
733,6598.73388671875
734,1358.063232421875
735,3007.9638671875
736,8219.5234375
737,820.9642944335938
738,986.1715087890625
739,7636.7666015625
740,396.6669921875
741,750.3447265625
742,11988.5634765625
743,549.2522583007812
744,4229.6728515625
745,10047.15234375
746,1457.498779296875
747,7478.4873046875
748,1853.1905517578125
749,8021.2080078125
750,292.5729675292969
751,17461.138671875
752,25119.923828125
753,402.63714599609375
754,7582.994140625
755,919.869873046875
756,534.859130859375
757,3495.114990234375
758,1413.04248046875
759,7963.447265625
760,2808.345703125
761,1450.1019287109375
762,10551.18359375
763,3690.9765625
764,1290.5733642578125
765,679.119873046875
766,696.7643432617188
767,17664.978515625
768,744.0045166015625
769,1475.3443603515625
770,3623.35693359375
771,232.92576599121094
772,3999.611328125
773,12400.265625
774,8046.51708984375
775,5335.66748046875
776,1479.3360595703125
777,6494.310546875
778,9399.0166015625
779,4140.328125
780,17318.15234375
781,1367.072265625
782,3163.814697265625
783,779.2235717773438
784,196.18392944335938
785,1951.44580078125
786,8890.005859375
787,2283.102783203125
788,14127.662109375
789,2048.72607421875
790,3679.457275390625
791,844.3527221679688
792,2587.573974609375
793,2599.749267578125
794,390.901611328125
795,4495.16259765625
796,594.3875122070312
797,15556.6123046875
798,1303.8505859375
799,544.2695922851562
800,11992.939453125
801,4451.7685546875
802,28742.30078125
803,488.7661437988281
804,7760.54248046875
805,17114.283203125
806,1996.6068115234375
807,1595.4722900390625
808,4234.55322265625
809,3873.664794921875
810,2662.647216796875
811,2693.672607421875
812,20384.234375
813,957.97265625
814,2787.408447265625
815,3977.643798828125
816,8101.3232421875
817,2914.887451171875
818,309.43389892578125
819,4586.3583984375
820,744.8189697265625
821,632.2923583984375
822,3769.202880859375
823,23574.431640625
824,19922.724609375
825,1705.754150390625
826,9259.8564453125
827,8452.7587890625
828,12894.224609375
829,6588.56103515625
830,1981.3599853515625
831,1805.892822265625
832,9275.5556640625
833,2312.427490234375
834,2243.070556640625
835,2545.400390625
836,13445.994140625
837,3632.75634765625
838,4497.61767578125
839,8811.30859375
840,7564.0029296875
841,454.1999816894531
842,14321.6015625
843,5664.27197265625
844,4303.02197265625
845,13678.6552734375
846,1733.02880859375
847,1184.7166748046875
848,899.0081787109375
849,3919.2314453125
850,11238.3857421875
851,3565.03515625
852,5940.56591796875
853,8536.412109375
854,931.0447998046875
855,10586.6640625
856,5993.94873046875
857,1323.1639404296875
858,2930.8671875
859,1949.1358642578125
860,1797.0919189453125
861,1281.5052490234375
862,7378.99853515625
863,2912.563232421875
864,4202.0498046875
865,2893.4345703125
866,19061.541015625
867,697.6856079101562
868,2265.849609375
869,1066.23779296875
870,12961.2421875
871,24388.732421875
872,1268.875732421875
873,585.2733154296875
874,21756.75390625
875,2292.265625
876,3066.0791015625
877,5282.29541015625
878,609.3910522460938
879,1765.289306640625
880,1105.835693359375
881,10043.3447265625
882,34713.921875
883,7853.1240234375
884,5615.7001953125
885,6335.1181640625
886,14370.9384765625
887,1497.5560302734375
888,2019.566162109375
889,7430.0927734375
890,7882.13232421875
891,9004.1982421875
892,10178.099609375
893,1076.58349609375
894,7311.8828125
895,8208.0
896,1834.8409423828125
897,990.7147216796875
898,3122.24365234375
899,4255.19091796875
900,1201.489013671875
901,3199.77880859375
902,41637.4140625
903,4687.1044921875
904,4307.75244140625
905,6495.34228515625
906,39729.6328125
907,1344.0257568359375
908,2044.003662109375
909,2457.724365234375
910,21795.001953125
911,15775.3427734375
912,4363.70947265625
913,5509.4462890625
914,344.5426940917969
915,2909.427978515625
916,13216.6787109375
917,4123.74462890625
918,2754.860595703125
919,11883.62890625
920,3802.81298828125
921,3837.2734375
922,506.7221374511719
923,1512.2886962890625
924,889.4125366210938
925,1695.735107421875
926,12507.427734375
927,6944.9453125
928,1319.6624755859375
929,106.642822265625
930,6544.431640625
931,1274.6739501953125
932,2649.4990234375
933,26127.986328125
934,1072.728271484375
935,564.8276977539062
936,901.6774291992188
937,757.56884765625
938,3918.596923828125
939,2355.773193359375
940,1270.97265625
941,1193.0098876953125
942,11441.2998046875
943,305.6735534667969
944,3106.66845703125
945,376.1056823730469
946,6411.40185546875
947,822.5741577148438
948,1900.341796875
949,1516.16357421875
950,24933.142578125
951,4823.0361328125
952,942.4638671875
953,836.8878173828125
954,5043.63037109375
955,28243.072265625
956,790.2778930664062
957,684.3836059570312
958,740.4758911132812
959,165.7681884765625
960,1963.7918701171875
961,893.1626586914062
962,705.1799926757812
963,833.287109375
964,3543.10302734375
965,27024.634765625
966,96.53360748291016
967,1686.438720703125
968,1449.3804931640625
969,5899.74951171875
970,11579.767578125
971,1768.6549072265625
972,1161.6243896484375
973,6267.0390625
974,250.8758087158203
975,643.2056884765625
976,23412.193359375
977,2297.57177734375
978,7557.73388671875
979,400.9241027832031
980,1382.864013671875
981,295.53424072265625
982,3894.580810546875
983,3477.849853515625
984,3824.035400390625
985,7985.34619140625
986,995.2208862304688
987,7690.125
988,1047.8062744140625
989,1401.9892578125
990,6186.83251953125
991,2059.153076171875
992,3341.4501953125
993,3751.681640625
994,5821.1494140625
995,1830.8499755859375
996,20322.4609375
997,6409.53369140625
998,3881.8828125
999,1759.1334228515625
1000,5347.3984375
1001,4574.337890625
1002,4808.38623046875
1003,5781.17138671875
1004,667.4280395507812
1005,5141.9404296875
1006,3872.802734375
1007,7384.48046875
1008,16191.552734375
1009,642.3048095703125
1010,1949.7125244140625
1011,13830.6689453125
1012,110.75501251220703
1013,4999.890625
1014,4457.71533203125
1015,1109.711181640625
1016,1596.14111328125
1017,13266.6796875
1018,2736.44482421875
1019,1806.3262939453125
1020,4272.55029296875
1021,1525.4483642578125
1022,7042.29443359375
1023,5740.29443359375
1024,3389.253173828125
1025,2713.6279296875
1026,10260.775390625
1027,7152.10009765625
1028,59998.9296875
1029,13952.955078125
1030,14009.5478515625
1031,1547.086181640625
1032,2196.0712890625
1033,10535.236328125
1034,717.8713989257812
1035,3669.13916015625
1036,1340.5404052734375
1037,8582.4990234375
1038,2238.608154296875
1039,5350.42138671875
1040,7254.30517578125
1041,27324.91015625
1042,995.468505859375
1043,1725.25537109375
1044,1135.7197265625
1045,1013.8993530273438
1046,2443.651123046875
1047,31614.435546875
1048,1396.7962646484375
1049,8210.162109375
1050,14946.8671875
1051,13130.45703125
1052,1480.85205078125
1053,902.7554931640625
1054,2431.91015625
1055,232.1529998779297
1056,12692.912109375
1057,4502.072265625
1058,1550.008544921875
1059,12503.171875
1060,5644.099609375
1061,1355.8192138671875
1062,765.2877807617188
1063,855.9392700195312
1064,2061.54443359375
1065,1953.1414794921875
1066,878.7387084960938
1067,2561.108642578125
1068,1322.1473388671875
1069,6449.03564453125
1070,11114.7119140625
1071,108.43560791015625
1072,4273.66259765625
1073,8872.826171875
1074,16069.8798828125
1075,966.79443359375
1076,7528.63818359375
1077,9984.12890625
1078,14557.4052734375
1079,9947.716796875
1080,37775.1171875
1081,965.0415649414062
1082,5147.2607421875
1083,18278.6484375
1084,1288.07177734375
1085,2216.695068359375
1086,1696.323974609375
1087,20157.626953125
1088,7291.685546875
1089,1058.50439453125
1090,7523.61083984375
1091,1978.2977294921875
1092,2031.372802734375
1093,9119.0888671875
1094,5260.341796875
1095,13750.4072265625
1096,3836.287841796875
1097,9121.2822265625
1098,1381.7318115234375
1099,3111.7392578125
1100,2273.259521484375
1101,3261.986572265625
1102,7638.22265625
1103,6051.9287109375
1104,3123.045166015625
1105,2952.607666015625
1106,9638.99609375
1107,1001.2655639648438
1108,5060.021484375
1109,7968.05078125
1110,6881.025390625
1111,1877.7158203125
1112,873.9329223632812
1113,4627.826171875
1114,5090.9404296875
1115,2579.510009765625
1116,2534.803466796875
1117,2409.450927734375
1118,5910.494140625
1119,1374.4044189453125
1120,1363.87158203125
1121,21625.626953125
1122,10824.794921875
1123,4129.42626953125
1124,1196.97802734375
1125,2471.6923828125
1126,9992.248046875
1127,2349.85302734375
1128,1567.3641357421875
1129,3709.124267578125
1130,1268.3895263671875
1131,44247.39453125
1132,2002.9705810546875
1133,1200.8409423828125
1134,3417.470458984375
1135,3971.376953125
1136,358.23443603515625
1137,1289.7242431640625
1138,3344.915771484375
1139,9335.70703125
1140,795.1048583984375
1141,799.3458251953125
1142,203.74497985839844
1143,3447.91357421875
1144,1898.532958984375
1145,7155.32177734375
1146,14532.0615234375
1147,4470.1884765625
1148,1862.003173828125
1149,6051.99951171875
1150,494.5699157714844
1151,11721.3349609375
1152,1703.86865234375
1153,5021.03662109375
1154,2983.710205078125
1155,562.8673706054688
1156,5516.0517578125
1157,1023.72900390625
1158,8391.220703125
1159,16571.4140625
1160,13676.466796875
1161,6313.12255859375
1162,7580.513671875
1163,3825.223876953125
1164,7008.873046875
1165,798.5458374023438
1166,1886.05712890625
1167,1881.18359375
1168,9948.9150390625
1169,24776.08984375
1170,5392.77978515625
1171,3527.432373046875
1172,1376.4144287109375
1173,6544.27392578125
1174,5782.037109375
1175,3362.481201171875
1176,34983.875
1177,9874.15625
1178,4697.73193359375
1179,13748.482421875
1180,6661.626953125
1181,10549.505859375
1182,630.7618408203125
1183,6232.83349609375
1184,2499.303955078125
1185,9367.0478515625
1186,1777.3753662109375
1187,4478.900390625
1188,1007.9102172851562
1189,2172.446044921875
1190,593.2769775390625
1191,4313.4296875
1192,3973.33447265625
1193,352.1908264160156
1194,1149.763916015625
1195,3169.821044921875
1196,4449.29052734375
1197,772.82861328125
1198,1787.12646484375
1199,15728.6572265625
1200,3546.672607421875
1201,3326.658203125
1202,202.25022888183594
1203,1228.656982421875
1204,610.174560546875
1205,5936.06787109375
1206,3034.974609375
1207,6137.92626953125
1208,3490.793701171875
1209,302.700927734375
1210,4273.365234375
1211,5297.96044921875
1212,6022.48291015625
1213,13578.525390625
1214,2181.5302734375
1215,4474.53076171875
1216,1519.2900390625
1217,7967.12060546875
1218,10943.564453125
1219,1793.503173828125
1220,803.9920043945312
1221,7920.88818359375
1222,4960.35498046875
1223,864.8236694335938
1224,885.5679931640625
1225,2722.759033203125
1226,6475.15966796875
1227,2319.641357421875
1228,2462.343994140625
1229,39368.94140625
1230,3536.244384765625
1231,99.76946258544922
1232,2284.25830078125
1233,3192.154541015625
1234,11954.7265625
1235,479.8704833984375
1236,3483.97265625
1237,499.5387878417969
1238,907.80810546875
1239,4878.3359375
1240,16432.708984375
1241,22006.248046875
1242,1155.2440185546875
1243,325.79827880859375
1244,10845.5986328125
1245,1192.43896484375
1246,1994.6854248046875
1247,10449.7373046875
1248,1347.51708984375
1249,914.524169921875
1250,2981.27734375
1251,8334.9365234375
1252,2301.729248046875
1253,2918.17529296875
1254,5285.576171875
1255,2428.24951171875
1256,1256.1033935546875
1257,2206.500244140625
1258,4955.228515625
1259,3367.4033203125
1260,4212.8466796875
1261,1574.3741455078125
1262,1103.1513671875
1263,20208.623046875
1264,2605.876953125
1265,9553.6650390625
1266,5218.126953125
1267,1718.83154296875
1268,1967.1923828125
1269,4549.88330078125
1270,1727.7249755859375
1271,1340.205078125
1272,253.2041015625
1273,431.34613037109375
1274,4283.02783203125
1275,9986.3720703125
1276,841.6051635742188
1277,17756.37109375
1278,961.79345703125
1279,3940.675537109375
1280,461.817138671875
1281,4916.58544921875
1282,1103.34716796875
1283,19424.80078125
1284,855.28125
1285,13444.7626953125
1286,10954.75390625
1287,6877.93310546875
1288,2531.6103515625
1289,7219.93212890625
1290,7523.94677734375
1291,1337.5020751953125
1292,14636.453125
1293,31485.548828125
1294,658.4163818359375
1295,3892.150146484375
1296,637.3222045898438
1297,2022.4605712890625
1298,4150.689453125
1299,22247.767578125
1300,4883.59521484375
1301,4667.208984375
1302,3914.392578125
1303,13080.341796875
1304,5067.3896484375
1305,687.7310791015625
1306,5060.7265625
1307,2681.04296875
1308,32327.734375
1309,22278.03515625
1310,3447.822998046875
1311,6817.16552734375
1312,5258.90625
1313,6194.80810546875
1314,3140.833740234375
1315,4960.8134765625
1316,3785.8486328125
1317,20309.216796875
1318,16537.630859375
1319,539.0051879882812
1320,3865.4609375
1321,2207.38330078125
1322,946.990234375
1323,2503.397705078125
1324,1365.9124755859375
1325,6421.1064453125
1326,8103.123046875
1327,3668.033203125
1328,2651.74365234375
1329,13939.9609375
1330,4086.817138671875
1331,77859.3125
1332,7011.37890625
1333,1915.5836181640625
1334,13514.369140625
1335,4461.5556640625
1336,883.3158569335938
1337,42876.9296875
1338,5935.4248046875
1339,11815.02734375
1340,1925.0189208984375
1341,5008.7197265625
1342,67.7725830078125
1343,765.4198608398438
1344,3902.890869140625
1345,1768.630859375
1346,2117.0615234375
1347,10820.44921875
1348,7917.23046875
1349,10588.29296875
1350,2453.675048828125
1351,7919.15673828125
1352,4013.745849609375
1353,658.2446899414062
1354,1298.05224609375
1355,3606.1181640625
1356,4627.0703125
1357,2865.837890625
1358,4959.404296875
1359,976.2167358398438
1360,2321.263916015625
1361,11752.048828125
1362,797.3771362304688
1363,332.22247314453125
1364,5688.35546875
1365,1318.984375
1366,8854.7578125
1367,373.0473327636719
1368,795.390869140625
1369,1298.830810546875
1370,734.3035278320312
1371,893.9127807617188
1372,3572.80078125
1373,354.2355651855469
1374,11948.6669921875
1375,396.156982421875
1376,397.5439147949219
1377,480.65472412109375
1378,6762.48828125
1379,345.6315612792969
1380,2256.98388671875
1381,6693.83251953125
1382,5719.861328125
1383,2296.572265625
1384,15149.8837890625
1385,5835.09814453125
1386,9173.16015625
1387,1471.673828125
1388,8656.8681640625
1389,11111.962890625
1390,10348.26953125
1391,1497.117431640625
1392,4629.419921875
1393,5926.345703125
1394,7759.23095703125
